"Subj","Controller","ItemNo","Scenario","Text","Answer","NullOrCorrect","AnswerTimes"
"1581683293","AcceptabilityJudgment","77","filler8-good-left","NULL","levý","NULL","351639"
"1581683293","AcceptabilityJudgment","53","first-item12-d-move-abar","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:420px;max-height:420px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/12_distributive.jpeg?raw=true></td><td><img style=display:block;max-width:490px;max-height:490px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/12_d_wrong.jpeg?raw=true></td></table></center>Kontext: Na středověký jarmark se sjeli příznivci z celého okolí. Prodavači byli oblečeni do typických středověkých kostýmů a prodávali ručně vyrobené výrobky. Mezi oblíbené patřily stánky kovářů%2C kteří na přání zákazníků ukovali ozdobné železné předměty.</p><center><p>Věta: <i> Železnou podkovu i železný meč dva kováři ukovali na jarmarku.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581683293","AcceptabilityJudgment","53","first-item12-d-move-abar","NULL","ani jeden","NULL","35560"
"1581683293","AcceptabilityJudgment","70","filler1-bad","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:300px;max-height:300px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/1_nd_wrong.jpg?raw=true></td><td><img style=display:block;max-width:350px;max-height:350px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/1_d_wrong.jpg?raw=true></td></table></center>Kontext: Známý modní dům pořádal módní přehlídku nové kolekce. Bylo pozváno spoustu důležitých osob a také zástupci módních časopisů. Akci uzavírala noční přehlídka dvou světových modelek. Fotografové měli plné ruce práce.</p><center><p>Věta: <i>Každý fotograf vyfotil obě modelky.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581683293","AcceptabilityJudgment","70","filler1-bad","NULL","ani jeden","NULL","36432"
"1581683293","AcceptabilityJudgment","38","first-item9-d-ref","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:400px;max-height:400px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/9_d.jpg?raw=true></td><td><img style=display:block;max-width:470px;max-height:470px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/9_d_f.jpg?raw=true></td></table></center>Kontext: Chlapeček a holčička byli moc rozmazlení a nevážili si věcí%2C které dostali od rodičů. Odpoledne si spolu děti hrály a poškodily několik hraček.</p><center><p>Věta: <i>Chlapeček i holčička poškodili dvě hračky. </i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581683293","AcceptabilityJudgment","38","first-item9-d-ref","NULL","ani jeden","NULL","17822"
"1581683293","AcceptabilityJudgment","76","filler7-bad","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:300px;max-height:300px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/6_nd_wrong.jpg?raw=true></td><td><img style=display:block;max-width:300px;max-height:300px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/6_d_wrong.jpg?raw=true></td></table></center>Kontext: Nový díl televizního seriálu <i>Naše město</i> se odehrával především v nemocnici%2C kde lékař Marek s lékařkou Annou ošetřovali zraněného dědečka s vnukem po autonehodě. Samozřejmě nechyběla romantická scéna mezi Markem a Annou.</p><center><p>Věta: <i>Dva lékaři ošetřili každý dva pacienty.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581683293","AcceptabilityJudgment","76","filler7-bad","NULL","ani jeden","NULL","29892"
"1581683293","AcceptabilityJudgment","37","first-item8-d-move-abar","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:350px;max-height:350px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/8_distributive_new.jpg?raw=true></td><td><img style=display:block;max-width:330px;max-height:330px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/8_d_wrong_new.jpg?raw=true></td></table></center>Kontext: Skupina zlodějů se vloupala do obchodu%2C kde chtěli ukrást peníze a drahou elektroniku. Jejich počínání přerušil příchod zaměstnanců obchodu%2C kteří okamžitě zavolali policii. Při pokusu utéct zloději zaměstnance fyzicky napadli. Policie naštěstí zasáhla včas%2C ale někteří zaměstnanci museli být ošetřeni lékařem.</p><center><p>Věta: <i>Prodavače i prodavačku dva zloději zranili v obchodě.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581683293","AcceptabilityJudgment","37","first-item8-d-move-abar","NULL","ani jeden","NULL","93687"
"1581683293","AcceptabilityJudgment","74","filler5-bad","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:400px;max-height:400px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/4_d_wrong_new.jpg?raw=true></td><td><img style=display:block;max-width:320px;max-height:320px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/4_non-distributive_new.jpg?raw=true></td></table></center>Kontext: Starosta města uspořádal soutěž malířů. Prvním úkolem bylo natřít dva domy v určitém časovém limitu. Ti%2C kteří to zvládli%2C pokračovali do dalšího kola.</p><center><p>Věta: <i>Každý malíř zvládl natřít oba domy v daném limitu.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581683293","AcceptabilityJudgment","74","filler5-bad","NULL","ani jeden","NULL","30654"
"1581683293","AcceptabilityJudgment","48","first-item11-nd-move-a","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:350px;max-height:350px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/11_non-distributive.jpeg?raw=true></td><td><img style=display:block;max-width:350px;max-height:350px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/11_nd_wrong.jpeg?raw=true></td></table></center>Kontext: Slavný spisovatel napsal román <i>Svět</i> a básnickou sbírku <i>Jupiter</i>. Oslovil dvě brněnská nakladatelství Host a Jota%2C která nakonec souhlasila%2C že mu knihy vydají.</p><center><p>Věta: <i>Román i básnická sbírka byly vydány dvěma nakladatelstvími.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581683293","AcceptabilityJudgment","48","first-item11-nd-move-a","NULL","ani jeden","NULL","53216"
"1581683293","AcceptabilityJudgment","73","filler4-good-right","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:300px;max-height:300px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/5_distribtive.jpg?raw=true></td><td><img style=display:block;max-width:300px;max-height:300px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/5_d_wrong.jpg?raw=true></td></table></center>Kontext: Na policejním oddělení schválili dvě nové vyhlášky týkající se omezení rychlosti v některých částech města. Vyvěsit vyhlášku na úřední desku má v pravomoci úředník nebo policista.</p><center><p>Věta: <i>Pouze jedna osoba vyvěsila dvě vyhlášky na úřední desku.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581683293","AcceptabilityJudgment","73","filler4-good-right","NULL","ani jeden","NULL","74882"
"1581683293","AcceptabilityJudgment","59","first-item14-nd-svo","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:400px;max-height:400px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/14_nd.jpg?raw=true></td><td><img style=display:block;max-width:440px;max-height:440px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/14_nd_f.jpg?raw=true></td></table></center>Kontext: V jedné pohádce šel chalupník a statkář na trh koupit krávy. Cestou potkali mluvícího koně a mluvící prase%2C kteří jim řekli%2C že když je nakopnou%2C dají každému z nich zlatou minci.</p><center><p>Věta: <i>Dva vesničané nakopli koně i prase.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581683293","AcceptabilityJudgment","59","first-item14-nd-svo","NULL","ani jeden","NULL","29118"
"1581683293","AcceptabilityJudgment","72","filler3-bad","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:300px;max-height:300px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/2_nd_wrong.jpg?raw=true></td><td><img style=display:block;max-width:300px;max-height:300px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/2_non-distributive.jpg?raw=true></td></table></center>Kontext: Na kutilském veletrhu si mohli účastníci vyzkoušet vyrobit předměty ze dřeva nebo železa pomocí starých středověkých postupů.</p><center><p>Věta: <i>Dva soutěžící vyrobili každý dva dřevěné výrobky.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581683293","AcceptabilityJudgment","72","filler3-bad","NULL","ani jeden","NULL","31595"
"1581683293","AcceptabilityJudgment","43","first-item10-nd-svo","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:300px;max-height:300px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/10_non-distributive.jpeg?raw=true></td><td><img style=display:block;max-width:270px;max-height:270px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/10_nd_wrong.jpeg?raw=true></td></table></center>Kontext: Na dětském pirátském táboře byly děti rozděleny do skupin. Každá skupina dostala za úkol zvolit si název své pirátské lodi a vyrobit vlastní vlajku. Po celé dva týdny děti sbíraly body za plnění různých úkolů. Každý večer byly před večeří pověšeny před hlavním stanem vlajky a byl vyhlášen počet získaných bodů jednotlivých skupin.</p><center><p>Věta: <i>Dnes večer dvě děti pověsily zelenou vlajku i červenou vlajku.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581683293","AcceptabilityJudgment","43","first-item10-nd-svo","NULL","ani jeden","NULL","53008"
"1581683293","AcceptabilityJudgment","75","filler6-good-left","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:350px;max-height:350px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/8_d_wrong_new.jpg?raw=true></td><td><img style=display:block;max-width:350px;max-height:350px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/8_distributive_new.jpg?raw=true></td></table></center>Kontext: Večerní televizní zprávy informovaly občany o dvou zlodějích%2C kteří vykrádají obchody. Většinou se snaží získat pouze peníze nebo věci%2C které by mohli později prodat. Někdy se bohužel uchylují i k násilí.</p><center><p>Věta: <i>Pouze jeden zloděj bodl prodavače.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581683293","AcceptabilityJudgment","75","filler6-good-left","NULL","levý","NULL","90718"
"1581683293","AcceptabilityJudgment","32","first-item7-nd-move-a","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:400px;max-height:400px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/7_non-distributive.jpg?raw=true></td><td><img style=display:block;max-width:400px;max-height:400px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/7_nd_wrong%20new.jpg?raw=true></td></table></center>Kontext: V kině tento týden začali dávat nový film o válce mezi roboty a lidmi. Roboti mají různé barvy podle jejich vojenské hodnosti. Roboti se chovají brutálně a nerozlišují mezi vojáky a civilisty. Hlavní hrdina%2C který patří k vojenské jednotce%2C přežije%2C ale někteří jeho kamarádi zemřou.</p><center><p>Věta: <i>V džungli byli voják i civilista zabiti dvěma roboty.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581683293","AcceptabilityJudgment","32","first-item7-nd-move-a","NULL","levý","NULL","71591"
"1581683293","AcceptabilityJudgment","71","filler2-good-right","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:450px;max-height:450px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/3_d.jpg?raw=true></td><td><img style=display:block;max-width:600px;max-height:600px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/3_non-d_f.jpg?raw=true></td></table></center>Kontext: Policisté pronásledovali skupinu zlodějů aut. Ti byli po krátké honičce s policisty dopadeni v kradených autech. Některým policistům se podařilo dopadnout a zatknout více zlodějů%2C někteří zůstali s policejními psy a nezatkli žádného zločince.</p><center><p>Věta: <i>Pouze jeden policista zatkl jednoho zloděje.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581683293","AcceptabilityJudgment","71","filler2-good-right","NULL","ani jeden","NULL","32220"
"1581683293","AcceptabilityJudgment","11","first-item2-nd-svo","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:290px;max-height:290px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/2_non-distributive.jpg?raw=true></td><td><img style=display:block;max-width:270px;max-height:270px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/2_nd_wrong.jpg?raw=true></td></table></center>Kontext: Minulý víkend se konal na výstavišti kutilský veletrh%2C v rámci kterého byly pořádány soutěže. Úkolem jedné z nich bylo vyrobit dřevený výrobek za 6 hodin. Nejkrásnější výrobky byly hodnoceny porotou. Soutěžící mohli porotě předložit k hodnocení libovolný počet výrobků%2C ovšem výrobky%2C které nestihly dokončit během daného časového limitu%2C nebyly brány porotou v úvahu. Soutěže se mohly zúčastnit týmy i jednotlivci.</p><center><p>Věta: <i>Dva soutěžící vyrobili židli i ptačí budku.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
